Flow Duration,Total Fwd Packets,Flow Bytes/s,Flow IAT Mean,Fwd Packet Length Mean,SYN Flag Count,Down/Up Ratio,pca_x,pca_y,pca_z,true_label,kmeans_cluster,kmeans_k7,hierarchical_cluster
78258,2,8970.328912,26086.0,50.0,0,1,-0.32159725692362506,-0.4123969072629412,0.1775927079242939,BENIGN,2,1,3
16743,1,5733.739473,16743.0,48.0,0,1,-0.4490644319834232,-0.4117715210123898,0.11112684476321524,BENIGN,2,0,3
134,2,1761194.03,44.66666667,45.0,0,1,-1.7102716649949001,-0.1256247871998441,0.24182508840644443,BENIGN,2,1,3
876,2,0.0,876.0,0.0,0,0,0.4637047324046757,-0.01456293165597407,-1.1577483319932471,BENIGN,1,1,1
3,2,0.0,3.0,0.0,0,0,-0.16373858982564599,0.05714964619954037,-1.2875051278990222,BENIGN,2,0,1
313,2,1584664.537,104.3333333,38.0,0,1,-1.6039471548453945,-0.14800468649553716,0.22601627455430126,BENIGN,2,3,3
41,1,0.0,41.0,0.0,0,1,-0.1284296173326608,-0.7212730580457252,-0.6409861958214206,BENIGN,2,1,1
34,1,176470.5882,34.0,0.0,0,1,-1.6183401455942752,-0.24316174435319138,-0.09663832478809788,PortScan,2,1,3
119563,2,4566.630145,39854.33333,53.0,0,1,-0.18662728577995247,-0.44119699875005775,0.17058335354034138,BENIGN,2,1,3
33798,2,8817.089769,11266.0,43.0,0,1,-0.4236373669765106,-0.4093471755064494,0.1252442035832843,BENIGN,2,1,3
116168511,54,210.2118705817,1382958.46428571,211.962962963,0,0,1.4839956874799654,0.2931240020776018,0.32303099559982923,BENIGN,1,0,1
283,2,1816254.417,94.33333333,35.0,0,1,-1.6342609365402694,-0.14429266670152902,0.21636686441379457,BENIGN,2,0,3
162,2,1740740.74074074,54.0,29.0,0,1,-1.6978083993176,-0.1445664807417959,0.17421682240395633,BENIGN,2,1,3
174,2,1436781.609,58.0,34.0,0,1,-1.662805960408119,-0.14807628934158273,0.18958977333343974,BENIGN,2,1,3
46855,2,5634.404012,15618.33333,37.0,0,1,-0.3347884081249127,-0.4371798346326031,0.0859217769536478,BENIGN,2,0,3
5743,27,9660456.208,212.7037037,2054.814815,0,0,0.12613692548935942,2.6449119554176113,8.816579378905708,BENIGN,1,0,0
1995586,6,845.3657221488,166298.833333333,205.1666666667,0,1,0.4636246816663122,-0.3892494296780077,0.843274218924418,BENIGN,1,0,1
81655,3,146641.3569,11665.0,126.3333333,0,1,-0.6059508832512939,-0.22719661961317103,0.6472156712756223,DoS Hulk,2,1,3
72073,4,1664.978563401,12012.1666666667,28.25,0,0,0.09548649354152083,0.24737848865624415,-0.5880973939539744,BENIGN,2,0,1
796053,3,14613.34861,99506.625,8.666666667,0,2,-0.3692672783828076,-1.2101978354460448,0.6607318863265227,DDoS,2,1,3
243,2,1374485.59670782,81.0,35.0,0,1,-1.6180490830813372,-0.15324631413447162,0.20005360604822522,BENIGN,2,3,3
277677,10,4570.0580170486,19834.0714285714,67.8,0,0,0.1575629229551439,0.3088479820008769,-0.3324239974847907,BENIGN,2,1,1
230681,4,1768.676224,46136.2,37.0,0,0,0.23330350782325912,0.24406248320947502,-0.5181317052502068,BENIGN,2,0,1
2111538,1,17.04918405,422307.6,6.0,0,5,-0.12254036612393235,-3.7209471787612416,2.1384169251534884,BENIGN,2,0,3
53,1,0.0,53.0,0.0,0,1,-0.09917876429246261,-0.7246174872585636,-0.6349364326493544,BENIGN,2,1,1
10739622,25,1047.895354,244082.3182,315.36,0,0,0.955491219841553,0.4561973219529533,0.7979308864090124,BENIGN,1,0,1
112238,14,128111.6912,4676.583333,97.14285714,0,0,-0.33478787963380596,0.480941120984281,-0.07130253581150696,BENIGN,2,4,1
108158856,2,3.346928891,36100000.0,48.0,0,1,5.466809987486333,0.3031499156621949,0.05319418779589161,BENIGN,1,0,1
113688729,14,15.05866074,4210693.667,95.64285714,0,1,1.7922761828674956,-0.5836394255622248,0.27712373345688146,BENIGN,1,0,1
32420,1,0.0,32420.0,0.0,0,1,0.6490177375261408,-0.8087644733874245,-0.4808800380850598,BENIGN,1,1,1
58,1,0.0,58.0,0.0,0,1,-0.08887181915474048,-0.7257959097650933,-0.6328047309682984,BENIGN,2,0,1
49201,1,2723.52188,49201.0,43.0,0,1,-0.2329202892143825,-0.45941133669706313,0.08094103171317056,BENIGN,2,1,3
5388632,9,832.864445,414510.1538,43.11111111,0,0,0.7367348838072473,0.18993602222099568,-0.4482515272626056,BENIGN,1,0,1
60840,1,2005.259698,60840.0,45.0,0,1,-0.16834594016815216,-0.4719306012914577,0.081122588237955,BENIGN,2,0,3
26253384,6,83.87490161,2386671.273,72.0,0,1,1.1999031319922735,-0.5784590405449745,0.20831962330245085,BENIGN,1,0,1
161,2,1416149.068,53.66666667,41.0,0,1,-1.6652657614828625,-0.14063018375171427,0.21840608452491098,BENIGN,2,0,3
198540,4,1863.604311,39708.0,31.0,0,0,0.20468647219011873,0.24192823334466432,-0.5462359642746164,BENIGN,2,1,1
648,1,296296.2963,648.0,64.0,0,1,-1.2978376814092354,-0.19770833600386378,0.2836528724584609,BENIGN,2,4,3
117714519,20,49.1103395665,3181473.48648649,46.9,0,0,1.7484580058146237,0.12733954254710703,-0.4797945438712637,BENIGN,1,0,1
42,1,142857.1429,42.0,0.0,0,1,-1.568692013415458,-0.25422145267546986,-0.10128093376144522,PortScan,2,0,3
57,1,0.0,57.0,0.0,0,1,-0.09086148567769099,-0.7255684270209665,-0.6332162367750125,BENIGN,2,0,1
68345593,7,175.0368894,5257353.308,52.57142857,0,1,1.529268248664521,-0.49319874245484446,0.1821288470737396,DoS Hulk,1,0,1
48246,1,3461.4268540397,48246.0,53.0,0,1,-0.2576371014839565,-0.4397592323945894,0.13611345518498075,BENIGN,2,1,3
537043,12,10967.4644302225,25573.4761904762,63.6666666667,0,0,0.12575139756446183,0.33056778992142394,-0.2951718581666435,BENIGN,2,1,1
16611002,6,51.77291532,1845666.889,35.66666667,0,0,1.3577295101258404,0.103074986442638,-0.5777345347404546,BENIGN,1,0,1
5442164,4,0.0,1088432.8,0.0,0,0,1.601330513162131,-0.09721661562027957,-0.9456884573787433,BENIGN,1,0,1
186,2,1268817.204,62.0,35.0,0,1,-1.6392918493786672,-0.15285562505600195,0.19001539275861198,BENIGN,2,1,3
3,2,12333333.3333333,3.0,18.5,1,0,-2.436386429472682,4.347865435017817,-0.2031794967133162,BENIGN,0,0,0
223914,4,4072.99231,44782.8,31.0,0,0,0.12423302636295223,0.27125870950184083,-0.5078321977279927,BENIGN,2,0,1
38,1,315789.4737,38.0,6.0,0,1,-1.6724044955084831,-0.2156987590003903,-0.040746018410153635,BENIGN,2,1,3
67,2,238805.9701,22.33333333,2.0,0,1,-1.5764547753575686,-0.2381021313991232,-0.05790459664727477,BENIGN,2,0,3
48,2,83333.33333,48.0,2.0,0,0,-1.2482387080868764,0.4719431322799102,-0.7035822971452349,BENIGN,2,0,3
85327,1,1757.942972,85327.0,48.0,0,1,-0.10821430275461799,-0.4778609859117915,0.09675572146752283,BENIGN,2,1,3
67788557,7,176.386702,5649046.417,1656.428571,0,0,2.9014082791721503,1.867655035720893,6.7716694119320735,BENIGN,1,0,0
100672747,6,121.9893205,8389395.583,114.3333333,0,1,2.0090417530681384,-0.35405762399756613,0.45651341114711863,DoS Hulk,1,1,1
148687,3,80269.29052,21241.0,113.3333333,0,1,-0.4707222419539303,-0.2715832371516829,0.5761002492690704,DoS Hulk,2,1,3
7281,2,1648.1252575196,7281.0,6.0,0,0,-0.18574579919952788,0.2551433457291442,-0.7434450519680148,BENIGN,2,0,1
59256,1,2092.615094,59256.0,54.0,0,1,-0.17064634629245914,-0.46096513496740643,0.12270423144813215,BENIGN,2,1,3
5052636,11,1380.665459,265928.2105,35.18181818,0,0,0.6458953881225943,0.19815433603757263,-0.4624826462073301,BENIGN,1,0,1
76385,3,17202.3303004517,12730.8333333333,147.3333333333,0,1,-0.3387848590740088,-0.2896866976583311,0.6422716449331394,BENIGN,2,0,3
118099481,22,79.1028031698,3473514.14705882,135.7272727273,0,0,1.7848381907242035,0.24345174984197085,-0.06025453560883091,BENIGN,1,0,1
9142761,5,3.281284505,2285690.25,6.0,0,0,1.6224295686600476,-0.0038952807333527293,-0.8383388464511567,DDoS,1,0,1
32408,2,8269.563071,10802.66667,39.0,0,1,-0.42350706463044197,-0.4153199961984066,0.10341720038978036,BENIGN,2,0,3
5892307,3,0.0,1964102.333,0.0,0,0,1.7081684788269018,-0.07121721226387596,-0.9424421768481398,BENIGN,1,1,1
115469296,27,226.2419613,2061951.714,27.22222222,0,1,1.1859063562106191,-0.6142975070287358,0.08890841716910154,BENIGN,1,1,1
5117563,9,670.240894,393658.6923,41.77777778,0,0,0.7538701766315651,0.1801056267898126,-0.4653488412996059,BENIGN,1,1,1
46,1,130434.7826,46.0,0.0,0,1,-1.5472798558726477,-0.2589871306112398,-0.10327181781467766,PortScan,2,1,3
106697,1,2708.604741,106697.0,61.0,0,1,-0.12349884360958824,-0.45018346141509163,0.17998303308843058,BENIGN,2,1,3
115167159,16,10.96666802,3971281.345,31.9375,0,0,1.9978442419054414,0.08073294237992977,-0.6113058796485179,BENIGN,1,0,1
2437400,9,2693.854107,143376.4706,82.77777778,0,1,0.26022139027939484,-0.4692280654053757,0.3530164971795274,BENIGN,2,0,3
4,3,19000000.0,2.0,25.33333333,1,0,-2.4582973836895987,4.368724779919193,-0.1475400743073159,BENIGN,0,0,0
116457657,24,106.8628746,2587947.933,66.91666667,0,0,1.6014938806573098,0.15928631017484177,-0.3563620300994268,BENIGN,1,1,1
182,2,1780219.78,60.66666667,35.0,0,1,-1.6829787821117181,-0.13923351616526064,0.2048770420862338,BENIGN,2,0,3
271,2,1195571.956,90.33333333,30.0,0,1,-1.5918552180691656,-0.1651746173698174,0.17395480415472175,BENIGN,2,4,3
5528,4,8140.3762662808,1842.6666666667,11.25,0,0,-0.40894281970411483,0.3267364804309861,-0.6539507979944507,BENIGN,2,1,1
29,1,0.0,29.0,0.0,0,1,-0.16759165879386467,-0.7167952445311866,-0.6490859127397356,BENIGN,2,0,1
15451321,11,500.2161304,735777.1905,110.2727273,0,1,0.7643910601804598,-0.5143055507831843,0.4451822027078368,BENIGN,1,1,1
50106,1,2714.245799,50106.0,48.0,0,1,-0.2268791965493407,-0.4547685073799212,0.10360592104424221,BENIGN,2,4,3
192,2,1500000.0,64.0,42.0,0,1,-1.6511984814481564,-0.13969688480413067,0.22970978847367887,BENIGN,2,1,3
24456,2,12921.1645403991,8152.0,43.0,0,1,-0.5080940646726931,-0.3900909560166461,0.13480891675184695,BENIGN,2,1,3
9413912,7,1237.636383,855810.1818,7.142857143,0,0,0.7782512473540931,0.17583009182589707,-0.5772485303350392,DDoS,1,0,1
5074798,8,759.4390949,390369.0769,73.5,0,0,0.7589565022210855,0.21670626374071003,-0.31795676160845165,BENIGN,1,0,1
195,1,0.0,195.0,0.0,0,1,0.050873994158066434,-0.7417704283453591,-0.6039037259820715,BENIGN,2,4,1
416704,3,3693.269083,69450.66667,200.6666667,0,1,0.08832255323848326,-0.31784078124070436,0.8520448423706543,BENIGN,2,1,3
31777,1,7678.509614,31777.0,58.0,0,1,-0.40150813397942203,-0.3983533188925666,0.184597672706339,BENIGN,2,0,3
60760112,17,78.14337143,2095176.276,55.05882353,0,0,1.5004165025134646,0.12875107902853236,-0.44032002915805263,BENIGN,1,1,1
56567,1,3005.285767,56567.0,43.0,0,1,-0.22782654989595497,-0.4571655833062725,0.08878109116103194,BENIGN,2,1,3
288,2,569444.4444,96.0,33.0,0,1,-1.492584686450479,-0.19219133848255657,0.1551518084288817,BENIGN,2,0,3
187641,1,964.6079481563,187641.0,47.0,0,1,0.06713085759811654,-0.5098005509720182,0.08417183226065433,BENIGN,2,1,3
647737,3,1718.2899849785,107956.166666667,100.3333333333,0,1,0.16862564960867182,-0.45280650963066454,0.3788983570909515,BENIGN,2,1,3
71611,1,3505.048107,71611.0,62.0,0,1,-0.20446319301589555,-0.43481559670864517,0.18650933482970578,BENIGN,2,0,3
69,1,0.0,69.0,0.0,0,1,-0.06897347539276366,-0.7280708855194731,-0.6286893471926784,BENIGN,2,0,1
3836,5,0.0,959.0,0.0,0,0,0.6354949304797387,-0.03422801533640714,-1.1220565390692843,DoS Hulk,1,0,1
1126,3,38188.27709,563.0,14.33333333,0,0,-0.779992609840312,0.41180851946798325,-0.608288342670858,BENIGN,2,1,3
24864,2,20913.77091,8288.0,36.0,0,1,-0.5694572667200438,-0.37833591180438847,0.12574706895923793,BENIGN,2,0,3
31138,2,12267.9684,10379.33333,33.0,0,1,-0.4802360314480079,-0.4052628173228568,0.09351171776919442,BENIGN,2,1,3
50543,2,6647.804839,16847.66667,41.0,0,1,-0.3432139387207397,-0.42764548254998336,0.11316258678205439,BENIGN,2,0,3
54706,4,4021.496728,13676.5,55.0,0,0,-0.02536651488802842,0.31251368532607876,-0.4349617842892504,BENIGN,2,4,1
38,1,315789.47368421,38.0,6.0,0,1,-1.6724044955024044,-0.2156987590023591,-0.04074601841242482,BENIGN,2,0,3
444,3,40540.54054,148.0,6.0,0,0,-0.901129990264764,0.41819712940327364,-0.6652424361081009,BENIGN,2,0,3
60770,4,5989.7975974988,12154.0,30.0,0,0,-0.07874754262021035,0.3017927556566513,-0.5262392458045204,BENIGN,2,1,1
31086,2,17113.8132921572,10362.0,40.0,0,1,-0.5161339559910344,-0.38514589755734485,0.1399225178373958,BENIGN,2,1,3
145,2,1241379.31034483,48.3333333333,29.0,0,1,-1.6695265627696936,-0.1564128917438306,0.15620885696032402,BENIGN,2,0,3
60918733,14,109.325977,2100645.966,77.28571429,0,1,1.2377155477440946,-0.5829578628825723,0.2641328025777139,BENIGN,1,1,1
4,2,9250000.0,4.0,18.5,1,0,-2.375441681566441,4.3335681432957545,-0.21087492557725332,BENIGN,0,4,0
60327953,15,92.3120995,2234368.63,68.46666667,0,0,1.5042042071219148,0.15303200699665512,-0.37288658267456737,BENIGN,1,1,1
116482267,20,28.95719741,3235618.528,111.75,0,0,1.859964598659743,0.17363827218152797,-0.2130661241721728,BENIGN,1,0,1
53877,2,6013.697867,17959.0,30.0,0,1,-0.330959872590755,-0.443389737491208,0.06091422936875727,BENIGN,2,1,3
47374,4,4728.331996,9474.8,32.0,0,0,-0.07792230833195736,0.2977111018805624,-0.5340256657296317,BENIGN,2,1,1
116018498,21,55.68077601,2974833.282,100.8095238,0,0,1.7454670098948646,0.1798134185850289,-0.23352604486759365,BENIGN,1,1,1
97,2,164948.4536,32.33333333,2.0,0,1,-1.4889359014075676,-0.25753517479119725,-0.06591389433050827,BENIGN,2,1,3
115611599,16,14.3324719521,4128985.67857143,52.1875,0,0,1.999524291179198,0.11552864117495741,-0.5090681971461349,BENIGN,1,0,1
3664,2,3275.1091703057,3664.0,6.0,0,0,-0.34950476176879997,0.2911968196001655,-0.7288003120100659,BENIGN,2,1,1
478829,11,32205.6517044707,22801.380952381,68.8181818182,0,1,-0.25371645153015465,-0.36756407042883465,0.3639612218748806,BENIGN,2,1,3
5488403,3,2.1864283654,1829467.66666667,4.0,0,0,1.5467340836132708,-0.02480592779290876,-0.8738218330158608,BENIGN,1,0,1
1492108,1,24.12693987,298421.6,6.0,0,5,-0.21697983792547268,-3.7071258532222107,2.1448894248173334,BENIGN,2,1,3
99511724,5,120.3476286,8292643.667,76.2,0,1,1.972578576651782,-0.3954833260855984,0.28473459762763714,DoS Hulk,1,0,1
34723,1,4751.893558,34723.0,52.0,0,1,-0.33661649865664994,-0.42432452657598624,0.13808752128090063,BENIGN,2,0,3
9,1,888888.8889,9.0,2.0,0,1,-1.9593432293709336,-0.16083062941498283,-0.044404981303151854,PortScan,2,1,3
99507669,8,120.2520381,8292305.75,46.375,0,0,2.190689390949341,0.32181288260509916,-0.4386045267062825,DoS Hulk,1,1,1
143508,3,83340.30159,17938.5,121.6666667,0,2,-0.7124689967627693,-1.0085524333836788,1.2042159741512024,DoS Hulk,2,1,3
4673241,2,2.567811076,2336620.5,6.0,0,0,1.5721580845051648,-0.0005441540157930687,-0.8628560603106887,BENIGN,1,4,1
54,2,574074.0741,27.0,15.5,1,0,-1.760478649707137,4.189212440984858,-0.2928347973767372,BENIGN,0,0,0
87631,6,114959.318049549,5476.9375,176.6666666667,0,1,-0.534556283459335,-0.187685893531372,0.863300353112146,BENIGN,2,0,3
30433,1,4435.974107,30433.0,44.0,0,1,-0.349527644667759,-0.4333969768396808,0.095974747368602,BENIGN,2,0,3
105209796,12,1.311664933,4782263.455,6.0,0,0,2.25991919713102,0.016386246879901683,-0.803189002019834,BENIGN,1,0,1
200,3,245000.0,100.0,16.33333333,0,0,-1.205298405613316,0.5099225881899139,-0.5564124751759068,BENIGN,2,0,3
19557,1,613.5910416,19557.0,6.0,0,1,-0.18775747848888652,-0.543620323595305,-0.17456023959484096,BENIGN,2,1,3
23667,1,9380.149575,23667.0,47.0,0,1,-0.4685267007783743,-0.39778334185629105,0.13734775503469465,BENIGN,2,0,3
207481,4,2911.109933,41496.2,39.0,0,0,0.16125942951048597,0.26693847676916005,-0.4891150368978868,BENIGN,2,1,1
98866672,7,121.0215714,8238889.333,52.85714286,0,0,2.187627858595086,0.3269774380421376,-0.4095978768929137,DoS Hulk,1,1,1
85016363,8,139.9848168,6072597.357,38.25,0,0,1.9011323128196782,0.25316712915616474,-0.47542808688719856,DoS Hulk,1,0,1
63395,5,50966.16452,7924.375,24.2,0,0,-0.3385239595967501,0.3796008432429417,-0.4538881340282164,BENIGN,2,1,1
48645,4,6866.070511,9729.0,35.0,0,0,-0.11811045682186001,0.31504665449267627,-0.5030199594377921,BENIGN,2,0,1
168,2,1452380.952,56.0,32.0,0,1,-1.669541102218324,-0.1491835305508048,0.1802885980376381,BENIGN,2,1,3
98249098,6,121.6499718,8931736.182,59.5,0,1,2.029648833648129,-0.39183215889400536,0.21123077902411572,DoS Hulk,1,0,1
179,2,1385474.8603352,59.6666666667,45.0,0,1,-1.6476169369159857,-0.13890111609520528,0.2378514039692968,BENIGN,2,1,3
10155,3,0.0,3385.0,0.0,0,0,0.7490511226118913,-0.04709189780169616,-1.09872940642902,BENIGN,1,1,1
4540,2,2643.171806,4540.0,6.0,0,0,-0.2984108710081251,0.27993347240228245,-0.7333735769035495,BENIGN,2,0,1
136261,1,1276.9611260742,136261.0,42.0,0,1,-0.013309928037527724,-0.5010856853903214,0.0667387609370034,BENIGN,2,0,3
21,1,571428.5714,21.0,6.0,0,1,-1.8111389196928163,-0.18472772216902716,-0.027590010586515366,BENIGN,2,0,3
87,1,0.0,87.0,0.0,0,1,-0.04233748257922695,-0.7311160331340801,-0.623180550333104,BENIGN,2,0,1
30697,1,11271.45975,30697.0,45.0,0,1,-0.461163782385118,-0.39579265566977573,0.1430098237180303,BENIGN,2,0,3
1798757,3,6467.243769,256965.2857,8.666666667,0,1,0.08061151368091624,-0.5011410203603089,0.05361185717965553,DDoS,2,1,3
232981,16,37269.1335344942,8628.9259259259,57.3125,0,0,-0.12635864084607096,0.3829455654289581,-0.2879679684841431,BENIGN,2,0,1
1145,2,162445.4148,381.6666667,36.0,0,1,-1.1776875771790423,-0.2569108730499689,0.14476910610697286,BENIGN,2,1,3
182701,3,63672.33896,30450.16667,8.666666667,0,1,-0.4888233353695346,-0.3876548881585199,0.1020728383287316,DDoS,2,1,3
177,2,2124293.785,59.0,46.0,0,1,-1.7001955907014217,-0.12092539198471551,0.2614714584649085,BENIGN,2,0,3
24300,4,48477.36626,6075.0,293.0,0,0,-0.2612292324967777,0.6586984630325862,0.7238261059287872,BENIGN,2,1,1
98680857,7,121.1987853,8223404.75,52.14285714,0,0,2.185020462722467,0.3258682004489839,-0.41279886268954435,DoS Hulk,1,0,1
101519487,6,124.7051219,8459957.25,1932.5,0,1,3.2531471138269326,1.4640339936479283,8.595791386468635,BENIGN,1,1,0
196,2,1061224.48979592,65.3333333333,36.0,0,1,-1.6108273857509545,-0.1595853024104482,0.1876302473023729,BENIGN,2,1,3
8413,2,0.0,8413.0,0.0,0,0,0.7277106618904313,-0.044424204453036145,-1.1033051733533525,BENIGN,1,1,1
17107510,12,343.2410678117,777614.090909091,113.9166666667,0,0,1.0674218293692137,0.22160544245614236,-0.14297075088105402,BENIGN,1,0,1
23900,1,13389.12134,23900.0,96.0,0,1,-0.47725510159515366,-0.33497728280612704,0.37306588323274165,BENIGN,2,1,3
110694568,19,45.3048427814,3162701.94285714,70.6842105263,0,0,1.7650045687450804,0.1482211257087905,-0.3784896958170091,BENIGN,1,0,1
183,2,415300.5464,61.0,19.0,0,1,-1.5162930510885562,-0.21258931135082254,0.06728261088107892,BENIGN,2,1,3
269112,15,31068.8486578079,11213.0,64.9333333333,0,0,-0.08198280510657958,0.38155841343234903,-0.2587018739247186,BENIGN,2,1,1
90106,5,14449.64819,12872.28571,172.0,0,0,-0.04318663947168057,0.4730002605603321,0.1588732435293093,BENIGN,2,0,1
235,2,59574.46809,117.5,7.0,1,0,-1.3213183587733222,4.072139906060033,-0.3987223667031895,FTP-Patator,0,1,0
90967,2,3473.7871975552,30322.3333333333,35.0,0,1,-0.19851358172654562,-0.4665912233769707,0.07100050380951543,BENIGN,2,1,3
48,1,0.0,48.0,0.0,0,1,-0.11048783494171772,-0.7233244676648978,-0.6372754062396222,BENIGN,2,0,1
99833598,7,119.1883318,8319466.5,43.42857143,0,0,2.193161320649834,0.31932785047843937,-0.45212507536747987,DoS Hulk,1,1,1
57,1,0.0,57.0,0.0,0,1,-0.09086148567769099,-0.7255684270209665,-0.6332162367750125,BENIGN,2,0,1
1,2,12000000.0,1.0,6.0,0,0,-2.2219858850854908,0.7141924207966553,-0.5369411775081251,BENIGN,2,1,3
63613,2,4212.975335,21204.33333,49.0,0,1,-0.2550737917875121,-0.44054126721387915,0.13379953500621414,BENIGN,2,3,3
203,2,1665024.631,67.66666667,44.0,0,1,-1.6560740376907022,-0.13432805644730772,0.24473685537787587,BENIGN,2,4,3
23,1,0.0,23.0,0.0,0,1,-0.1935631435913407,-0.7138255624777253,-0.6544575254828087,BENIGN,2,1,1
72737,2,3134.5807498247,24245.6666666667,35.0,0,1,-0.2127322017503944,-0.4678469482690807,0.06094155651998077,BENIGN,2,1,3
23878,2,11977.55256,7959.333333,34.0,0,1,-0.5078086356499188,-0.4017493760297486,0.09050540638447689,BENIGN,2,1,3
6971200,41,1379.6763828322,79218.1818181818,64.9756097561,0,1,0.44458092053936604,-0.5295579727635451,0.269884253126654,BENIGN,1,0,1
11,2,0.0,5.5,0.0,0,0,-0.035875069932910855,0.04252804696311367,-1.2610588776019744,BENIGN,2,0,1
46157,1,2968.1305110818,46157.0,50.0,0,1,-0.24637859150063401,-0.4482816418953895,0.11463549721945605,BENIGN,2,1,3
10971,2,26251.0254306809,3657.0,44.0,0,1,-0.6873752576741969,-0.3506542803731473,0.1521769232902864,BENIGN,2,0,3
161,2,1565217.39130435,53.6666666667,31.0,0,1,-1.6842416366812305,-0.1466728912902044,0.17819282970444186,BENIGN,2,1,3
100741475,2,4.218719251,33600000.0,50.5,0,1,5.159409048753998,0.23656435613187074,0.06701540016610011,BENIGN,1,1,1
46,1,0.0,46.0,0.0,0,1,-0.1153381820206746,-0.7227698982149704,-0.6382785716756045,BENIGN,2,1,1
32030415,2,2.3103041281,32030415.0,37.0,1,0,4.8353800674562395,4.5484064624989635,-0.37424392025128167,BENIGN,0,0,1
292,2,1301369.8630137,97.3333333333,32.0,0,1,-1.5921453516759674,-0.16082881426074802,0.1885483735447886,BENIGN,2,1,3
1828684,3,6361.405251,261240.5714,8.666666667,0,1,0.08501412458934107,-0.5018781828149689,0.05326646709824515,DDoS,2,0,3
5326212,3,50.12943533,760887.4286,30.66666667,1,1,0.5662797398352556,2.9606944964045283,0.21903950643862943,BENIGN,0,1,0
61132115,11,24.7987493971,2911053.09523809,36.1818181818,0,1,1.4771070431691258,-0.6561994158890461,0.015357788268607337,BENIGN,1,1,1
116240,1,1970.061941,116240.0,51.0,0,1,-0.0805863307599579,-0.47354256577443427,0.1228464592091417,BENIGN,2,0,3
100100619,5,119.5896701,10000000.0,75.2,0,1,2.163623227852975,-0.344067360305512,0.2828210481193436,DoS Hulk,1,1,1
44893685,6,0.80189452,4489368.5,6.0,0,0,2.1584388006112123,0.008912402269959858,-0.8357949239601756,BENIGN,1,3,1
115674941,20,55.6213812981,3126349.75675676,96.95,0,0,1.7595066246569495,0.1806467564254675,-0.25073402206188966,BENIGN,1,5,1
71778,1,3148.597063,71778.0,56.0,0,1,-0.1952244185041242,-0.44505310902147877,0.15484024179644335,BENIGN,2,0,3
102472035,2,4.215784336,34200000.0,83.0,0,1,5.250455063249228,0.28729559741705174,0.2138178994188929,BENIGN,1,0,1
325341,3,35737.88732,54223.5,8.666666667,0,1,-0.3488061814512845,-0.41734029187079985,0.08976848672263382,DDoS,2,1,3
65177590,14,110.8049561,2247503.103,53.28571429,0,1,1.2439872871512017,-0.602756896962981,0.159174884670132,BENIGN,1,0,1
22,1,363636.3636,22.0,2.0,0,1,-1.75374048711244,-0.20710953772681484,-0.06495356490792488,PortScan,2,0,3
50,2,320000.0,16.66666667,2.0,0,1,-1.6455176475691533,-0.22274968298340286,-0.05153627692705846,BENIGN,2,1,3
166,2,1180722.892,55.33333333,35.0,0,1,-1.643709550512175,-0.15418370860904043,0.1840239658014212,BENIGN,2,1,3
23907,2,15058.35111,7969.0,35.0,0,1,-0.5348107935156555,-0.3917546990473547,0.10540676274689043,BENIGN,2,0,3
23634,1,7066.091225,23634.0,45.0,0,1,-0.43561907513519943,-0.4109155632168878,0.11549639711727283,BENIGN,2,0,3
51168311,163,11726.9846956645,91371.9839285714,19.0797546012,0,2,0.14831644631582871,-1.2654081610840395,0.8062049523489146,BENIGN,2,1,3
31115,2,8741.764422,10371.66667,40.0,0,1,-0.4343628748183206,-0.4116068431823086,0.10943434781622921,BENIGN,2,1,3
587430,11,37515.9593483479,22593.4615384615,90.3636363636,0,1,-0.2338334549910475,-0.34277180511914335,0.4722496648587691,BENIGN,2,0,3
115887,2,2191.790278,38629.0,35.0,0,1,-0.11344257363675495,-0.48768358691794034,0.05593168640343144,BENIGN,2,0,3
43,1,279069.7674,43.0,6.0,0,1,-1.643336679714378,-0.22217134163803878,-0.04345695234311509,BENIGN,2,1,3
152,2,2039473.68421053,50.6666666667,50.0,0,1,-1.7101338694569013,-0.1165223974257406,0.2738810501667574,BENIGN,2,1,3
149031,4,2402.18478,29806.2,34.0,0,0,0.14139380496834617,0.25842618669487377,-0.5282030878536504,BENIGN,2,1,1
101865,2,117.8029745251,50932.5,3.0,0,0,0.44392928197535686,0.1148065458553567,-0.8127781174264874,BENIGN,1,1,1
123221,2,3035.196923,41073.66667,40.0,0,1,-0.1421869519772899,-0.47061921763111364,0.09457398895198142,BENIGN,2,1,3
156,2,1000000.0,52.0,31.0,0,1,-1.6334237787736832,-0.16389661136615943,0.1570880754097021,BENIGN,2,1,3
59166,2,8721.2250278876,19722.0,88.0,0,1,-0.32555886833843256,-0.37204297588948576,0.3396565278442771,BENIGN,2,1,3
144713,3,82356.11175,18089.125,107.6666667,0,2,-0.7195669163585129,-1.023103694159326,1.141215001982872,DoS Hulk,2,1,3
36855582,2,0.325595184,12300000.0,0.0,0,1,2.8008056415546823,-0.5123766610154986,-0.27921553936128224,PortScan,1,1,1
163,2,1276073.62,54.33333333,44.0,0,1,-1.6491329988448957,-0.14189945118006397,0.22739839307455115,BENIGN,2,0,3
117701153,23,85.75107161,2558720.717,96.2173913,0,1,1.4075401801115601,-0.5682110011500221,0.35501702169096677,BENIGN,1,0,1
171,2,1415204.67836257,57.0,40.0,0,1,-1.6588938401379436,-0.14245189351797077,0.21534175972081768,BENIGN,2,1,3
